customer_id,age,gender,location,product_category,product_price,product_rating,purchase_quantity,transaction_amount,discount_applied,final_amount,purchase_date,loyalty_points,payment_method,membership_status,returning_customer
1124,60,Other,Rural,Electronics,945.2,2.3,3,2835.6,0.1,2552.04,2021-09-12,591,Credit Card,Non-member,0
4234,63,Female,Urban,Electronics,456.08,5,7,3192.56,0.3,2234.79,2021-09-12,22,Cash,Regular,1
4381,51,Other,Suburban,Clothing,670.53,2.8,8,5364.24,0.2,4291.39,2021-09-12,60,Debit Card,Non-member,0
4694,57,Other,Suburban,Toys,399.78,3.6,2,799.56,0,799.56,2021-09-13,898,Cash,Non-member,0
2921,27,Male,Suburban,Electronics,130.2,3,8,1041.6,0.1,937.44,2021-09-13,966,Cash,Regular,0
1673,54,Female,Urban,Clothing,266.32,1.5,2,532.64,0.1,479.38,2021-09-13,745,Mobile Payment,Regular,0
4886,20,Female,Urban,Electronics,451.47,2.3,6,2708.82,0.2,2167.06,2021-09-13,760,Credit Card,Regular,1
1363,24,Female,Rural,Electronics,802,1.1,9,7218,0.2,5774.4,2021-09-13,706,Cash,VIP,0
3924,46,Female,Urban,Furniture,495.35,3.4,9,4458.15,0.3,3120.71,2021-09-13,475,Mobile Payment,Regular,1
3878,50,Male,Urban,Toys,24.17,3.2,5,120.85,0.2,96.68,2021-09-13,388,Debit Card,VIP,0
4973,27,Other,Urban,Groceries,134.56,4.1,6,807.36,0.3,565.15,2021-09-13,575,Mobile Payment,VIP,1
2094,26,Male,Suburban,Clothing,293.38,1.9,5,1466.9,0.2,1173.52,2021-09-13,912,Cash,Regular,1
3296,35,Other,Urban,Furniture,215.87,1.2,1,215.87,0.1,194.28,2021-09-13,723,Credit Card,Regular,0
2837,24,Female,Urban,Electronics,664.25,3.5,1,664.25,0.3,464.98,2021-09-13,598,Debit Card,Non-member,0
1606,29,Female,Urban,Furniture,428.4,1.4,8,3427.2,0.2,2741.76,2021-09-13,1,Cash,VIP,1
4467,68,Female,Urban,Furniture,921.01,2.2,5,4605.05,0,4605.05,2021-09-13,430,Debit Card,VIP,1
3466,59,Other,Rural,Clothing,904.31,2.8,1,904.31,0.1,813.88,2021-09-13,950,Credit Card,Regular,0
1280,20,Female,Rural,Clothing,335.28,1.6,8,2682.24,0.3,1877.57,2021-09-13,518,Credit Card,Non-member,0
2460,55,Other,Suburban,Toys,684.32,3,9,6158.88,0.3,4311.22,2021-09-13,288,Mobile Payment,VIP,1
3790,40,Female,Urban,Furniture,337.74,4.6,4,1350.96,0.3,945.67,2021-09-13,700,Credit Card,Non-member,0
4895,37,Other,Rural,Electronics,148.66,4,7,1040.62,0.3,728.43,2021-09-13,617,Debit Card,Regular,0
1377,30,Male,Urban,Toys,752.82,1.1,6,4516.92,0,4516.92,2021-09-13,854,Debit Card,Regular,1
4006,41,Other,Suburban,Clothing,877.33,3.6,4,3509.32,0,3509.32,2021-09-13,413,Debit Card,Non-member,1
2144,65,Male,Urban,Toys,496.87,1.7,3,1490.61,0,1490.61,2021-09-13,293,Credit Card,Regular,1
4780,22,Other,Rural,Furniture,781.72,1.8,6,4690.32,0.1,4221.29,2021-09-13,802,Mobile Payment,VIP,0
4365,43,Male,Suburban,Toys,595.39,2.5,8,4763.12,0.3,3334.18,2021-09-13,681,Cash,VIP,0
2528,53,Male,Urban,Furniture,47.6,4.1,8,380.8,0.3,266.56,2021-09-13,715,Credit Card,VIP,0
4892,22,Other,Suburban,Electronics,972.72,1.5,3,2918.16,0.1,2626.34,2021-09-14,532,Debit Card,Regular,0
4543,55,Other,Suburban,Clothing,612.18,3.3,2,1224.36,0.1,1101.92,2021-09-14,269,Cash,Regular,1
2515,19,Female,Rural,Toys,776.5,2.1,3,2329.5,0.1,2096.55,2021-09-14,740,Credit Card,Non-member,0
2000,69,Male,Rural,Toys,943.3,3.2,3,2829.9,0.2,2263.92,2021-09-14,382,Debit Card,Non-member,1
3953,62,Female,Suburban,Groceries,381.12,4.2,4,1524.48,0.2,1219.58,2021-09-14,165,Cash,Non-member,1
2144,61,Male,Rural,Toys,719.4,3.7,8,5755.2,0.3,4028.64,2021-09-14,396,Credit Card,Non-member,0
2850,30,Other,Suburban,Toys,510.97,1.5,3,1532.91,0.1,1379.62,2021-09-14,254,Debit Card,VIP,0
1887,50,Other,Rural,Toys,225.46,4.2,4,901.84,0.1,811.66,2021-09-14,105,Mobile Payment,VIP,1
1866,54,Other,Urban,Groceries,333.76,4.6,5,1668.8,0,1668.8,2021-09-14,196,Cash,VIP,0
3939,34,Female,Urban,Furniture,956.93,4.1,5,4784.65,0.2,3827.72,2021-09-14,234,Credit Card,Regular,1
4842,69,Male,Urban,Furniture,488.67,3.3,8,3909.36,0.1,3518.42,2021-09-14,235,Mobile Payment,VIP,1
4643,26,Female,Rural,Groceries,929.54,4,3,2788.62,0,2788.62,2021-09-14,858,Credit Card,VIP,0
4141,21,Female,Suburban,Electronics,834.1,4.7,4,3336.4,0.1,3002.76,2021-09-14,309,Mobile Payment,VIP,0
1783,68,Other,Urban,Electronics,347.38,3.2,5,1736.9,0,1736.9,2021-09-14,690,Credit Card,Non-member,1
2005,47,Female,Rural,Groceries,249.47,4,8,1995.76,0.3,1397.03,2021-09-14,866,Mobile Payment,Regular,1
2607,55,Male,Rural,Clothing,650.86,2.8,5,3254.3,0.3,2278.01,2021-09-14,714,Debit Card,VIP,0
2499,50,Male,Rural,Furniture,8.34,2.1,7,58.38,0,58.38,2021-09-14,359,Cash,Non-member,1
3913,21,Male,Urban,Groceries,362.53,4.5,6,2175.18,0.3,1522.63,2021-09-14,17,Cash,Non-member,0
3252,20,Male,Urban,Groceries,296.16,4.2,4,1184.64,0.3,829.25,2021-09-14,756,Cash,Regular,0
2326,43,Other,Rural,Electronics,806.35,4.2,5,4031.75,0.3,2822.22,2021-09-14,970,Cash,Regular,1
3207,44,Female,Rural,Toys,314.65,2.3,3,943.95,0.3,660.76,2021-09-14,747,Credit Card,Regular,1
3074,48,Other,Suburban,Groceries,588.82,4.3,8,4710.56,0.3,3297.39,2021-09-14,730,Cash,Regular,0
3146,68,Other,Rural,Groceries,374.88,2.3,4,1499.52,0,1499.52,2021-09-14,320,Mobile Payment,Non-member,0
1566,62,Male,Suburban,Groceries,852.62,3.5,9,7673.58,0.3,5371.51,2021-09-14,897,Mobile Payment,VIP,1
3296,54,Other,Rural,Clothing,768.32,2.5,6,4609.92,0.1,4148.93,2021-09-15,443,Credit Card,Non-member,0
1235,63,Male,Suburban,Electronics,756,4,8,6048,0,6048,2021-09-15,323,Mobile Payment,Non-member,1
4422,48,Female,Suburban,Groceries,31.29,4.8,5,156.45,0.1,140.8,2021-09-15,900,Credit Card,Regular,1
4265,38,Female,Suburban,Groceries,35.16,2.6,2,70.32,0,70.32,2021-09-15,492,Debit Card,Non-member,1
2717,65,Female,Urban,Furniture,150.74,3.8,8,1205.92,0.1,1085.33,2021-09-15,170,Credit Card,Regular,0
3754,60,Other,Urban,Clothing,592.55,1.2,1,592.55,0.3,414.78,2021-09-15,701,Credit Card,Non-member,0
2488,44,Male,Rural,Furniture,472.68,3.5,4,1890.72,0.2,1512.58,2021-09-15,482,Credit Card,Non-member,0
4999,27,Male,Rural,Toys,287.98,3.3,9,2591.82,0,2591.82,2021-09-15,752,Cash,Regular,0
1158,40,Other,Urban,Furniture,378.53,2.9,7,2649.71,0.1,2384.74,2021-09-15,261,Cash,VIP,1
4429,67,Other,Suburban,Furniture,261.69,3.8,3,785.07,0,785.07,2021-09-15,812,Mobile Payment,Non-member,1
2250,24,Female,Suburban,Electronics,65.79,2.2,9,592.11,0,592.11,2021-09-15,351,Debit Card,Regular,0
3633,39,Male,Urban,Electronics,653.23,2.5,4,2612.92,0.1,2351.63,2021-09-15,98,Debit Card,Regular,1
3780,48,Male,Suburban,Toys,392.55,4.8,5,1962.75,0.3,1373.92,2021-09-15,824,Cash,Non-member,1
3860,69,Male,Suburban,Toys,877.49,1.5,3,2632.47,0.1,2369.22,2021-09-15,356,Debit Card,Regular,1
3919,34,Male,Suburban,Furniture,947.98,3.9,8,7583.84,0,7583.84,2021-09-15,857,Cash,VIP,1
4923,65,Male,Urban,Furniture,360.96,3,1,360.96,0.3,252.67,2021-09-15,524,Cash,VIP,1
1351,40,Female,Suburban,Toys,382.15,2.3,2,764.3,0.3,535.01,2021-09-15,314,Cash,Regular,0
2877,42,Other,Rural,Groceries,50.35,1.9,4,201.4,0,201.4,2021-09-15,87,Cash,Regular,0
1019,46,Female,Rural,Toys,287.71,1.7,3,863.13,0.3,604.19,2021-09-15,192,Debit Card,Non-member,0
1455,25,Female,Urban,Electronics,643.18,3.6,1,643.18,0.3,450.23,2021-09-15,625,Credit Card,Non-member,1
1693,23,Female,Suburban,Toys,589.62,3.2,8,4716.96,0.1,4245.26,2021-09-15,591,Cash,VIP,1
2799,47,Other,Rural,Electronics,590.88,1.4,9,5317.92,0.2,4254.34,2021-09-15,245,Cash,Regular,0
1767,55,Male,Rural,Toys,595.62,3.2,8,4764.96,0,4764.96,2021-09-15,835,Credit Card,VIP,1
3356,51,Male,Rural,Furniture,840.93,2.4,2,1681.86,0.2,1345.49,2021-09-15,472,Debit Card,Regular,1
4382,49,Female,Urban,Toys,195.98,1.8,7,1371.86,0.1,1234.67,2021-09-16,706,Credit Card,Non-member,1
4552,25,Female,Suburban,Furniture,464.06,4.1,4,1856.24,0.1,1670.62,2021-09-16,409,Mobile Payment,Non-member,1
3697,64,Female,Urban,Electronics,678.1,2.7,5,3390.5,0,3390.5,2021-09-16,803,Debit Card,Regular,1
1699,36,Female,Rural,Electronics,108.37,3.5,8,866.96,0.2,693.57,2021-09-16,219,Mobile Payment,Regular,0
4830,31,Other,Suburban,Clothing,750.33,4.6,4,3001.32,0.1,2701.19,2021-09-16,935,Cash,VIP,0
4928,65,Other,Urban,Clothing,338.05,4.9,8,2704.4,0,2704.4,2021-09-16,561,Credit Card,Regular,1
1607,67,Other,Suburban,Electronics,858.45,2.9,3,2575.35,0.2,2060.28,2021-09-16,196,Debit Card,VIP,0
2656,60,Male,Suburban,Groceries,162.93,1.4,3,488.79,0.3,342.15,2021-09-16,218,Credit Card,Regular,1
4506,34,Female,Suburban,Toys,354.52,3.4,4,1418.08,0,1418.08,2021-09-16,277,Mobile Payment,VIP,0
3888,22,Other,Rural,Electronics,357.97,2.2,9,3221.73,0.2,2577.38,2021-09-16,411,Mobile Payment,Non-member,1
3686,58,Female,Urban,Clothing,934.27,4.9,1,934.27,0,934.27,2021-09-16,2,Cash,VIP,1
1680,45,Male,Urban,Groceries,71.4,4.2,9,642.6,0,642.6,2021-09-16,506,Debit Card,Regular,0
3623,41,Female,Suburban,Groceries,964.14,2.3,8,7713.12,0,7713.12,2021-09-16,391,Debit Card,Regular,0
3302,41,Female,Rural,Electronics,523.46,4.5,2,1046.92,0,1046.92,2021-09-16,611,Credit Card,VIP,0
3728,31,Female,Rural,Electronics,272.28,4.2,1,272.28,0.2,217.82,2021-09-16,548,Cash,VIP,1
1575,61,Female,Suburban,Electronics,602.61,3.1,8,4820.88,0.2,3856.7,2021-09-16,557,Mobile Payment,VIP,0
3201,31,Male,Urban,Toys,168.31,4.8,1,168.31,0.2,134.65,2021-09-16,826,Debit Card,Regular,1
3633,68,Other,Urban,Groceries,935.2,4.1,8,7481.6,0,7481.6,2021-09-16,529,Credit Card,VIP,0
3580,55,Female,Suburban,Clothing,266.08,3.9,7,1862.56,0.2,1490.05,2021-09-16,562,Mobile Payment,Non-member,1
3772,61,Female,Urban,Electronics,866.03,1.9,8,6928.24,0.2,5542.59,2021-09-16,843,Credit Card,Non-member,0
4908,55,Male,Suburban,Clothing,981.29,3.1,2,1962.58,0.1,1766.32,2021-09-16,769,Cash,Non-member,0
1583,38,Male,Urban,Groceries,21.72,3.6,1,21.72,0.3,15.2,2021-09-16,430,Cash,VIP,1
1250,21,Male,Suburban,Toys,71.04,1.7,6,426.24,0.3,298.37,2021-09-16,932,Mobile Payment,VIP,0
3291,53,Female,Rural,Toys,44.68,4.4,1,44.68,0.1,40.21,2021-09-16,718,Cash,Non-member,1
1324,38,Other,Rural,Electronics,823.67,4.7,9,7413.03,0,7413.03,2021-09-17,957,Debit Card,VIP,0
3584,21,Female,Urban,Clothing,867.7,4.2,6,5206.2,0.2,4164.96,2021-09-17,303,Cash,Regular,1
3861,19,Other,Rural,Clothing,296.67,3.6,2,593.34,0,593.34,2021-09-17,775,Debit Card,Non-member,1
4977,59,Male,Urban,Groceries,293.32,2.3,5,1466.6,0.3,1026.62,2021-09-17,552,Cash,VIP,1
3356,23,Other,Rural,Furniture,49.65,3.9,7,347.55,0,347.55,2021-09-17,247,Mobile Payment,Non-member,1
3942,19,Other,Suburban,Electronics,55.07,3.8,8,440.56,0.1,396.5,2021-09-17,720,Cash,VIP,0
3361,68,Male,Rural,Clothing,994.38,2.1,2,1988.76,0.1,1789.88,2021-09-17,905,Credit Card,Non-member,1
1865,57,Other,Urban,Electronics,972.32,2.5,2,1944.64,0,1944.64,2021-09-17,453,Mobile Payment,VIP,1
2897,28,Female,Urban,Clothing,35.58,3.3,3,106.74,0.2,85.39,2021-09-17,33,Credit Card,VIP,0
2634,52,Other,Urban,Toys,438.15,4.4,6,2628.9,0.2,2103.12,2021-09-17,952,Credit Card,VIP,1
1871,18,Male,Rural,Clothing,527.27,4.5,5,2636.35,0,2636.35,2021-09-17,699,Credit Card,VIP,0
1104,67,Male,Urban,Furniture,673.25,4.2,2,1346.5,0.2,1077.2,2021-09-17,177,Credit Card,Non-member,0
3500,22,Female,Suburban,Clothing,884.31,4.3,7,6190.17,0,6190.17,2021-09-17,634,Cash,VIP,0
3918,45,Male,Suburban,Groceries,540.54,1.6,3,1621.62,0,1621.62,2021-09-17,809,Credit Card,VIP,0
1525,22,Male,Urban,Groceries,940.14,2.1,8,7521.12,0.3,5264.78,2021-09-17,537,Credit Card,Non-member,1
2609,34,Female,Urban,Electronics,694.25,1.8,1,694.25,0.1,624.83,2021-09-17,886,Credit Card,Non-member,1
1428,20,Male,Rural,Clothing,221.86,1.8,6,1331.16,0.3,931.81,2021-09-17,302,Mobile Payment,VIP,1
3173,53,Male,Suburban,Electronics,460.16,2.1,8,3681.28,0.2,2945.02,2021-09-17,767,Debit Card,Regular,0
2319,21,Male,Suburban,Electronics,847.27,1.8,6,5083.62,0,5083.62,2021-09-17,788,Mobile Payment,VIP,1
3661,55,Female,Suburban,Toys,244.44,1.5,7,1711.08,0.2,1368.86,2021-09-17,741,Credit Card,Regular,0
4646,35,Male,Rural,Furniture,395.29,1.7,6,2371.74,0,2371.74,2021-09-17,235,Cash,Regular,1
1330,27,Other,Urban,Furniture,606.59,2.4,4,2426.36,0.2,1941.09,2021-09-17,522,Credit Card,VIP,0
4944,67,Male,Rural,Toys,489.16,3.4,4,1956.64,0.1,1760.98,2021-09-17,956,Credit Card,Non-member,0
3585,32,Male,Suburban,Furniture,201.6,3.3,2,403.2,0.2,322.56,2021-09-17,306,Mobile Payment,Regular,0
4225,40,Other,Suburban,Clothing,662.53,3,9,5962.77,0.3,4173.94,2021-09-18,313,Debit Card,VIP,1
1509,55,Female,Rural,Furniture,886.36,2.1,5,4431.8,0.1,3988.62,2021-09-18,330,Debit Card,VIP,1
3083,53,Female,Urban,Toys,855.5,4,5,4277.5,0,4277.5,2021-09-18,268,Debit Card,VIP,0
2852,31,Other,Urban,Clothing,685.34,3.6,7,4797.38,0.1,4317.64,2021-09-18,212,Debit Card,Regular,1
4263,45,Male,Rural,Toys,498.02,4,2,996.04,0.2,796.83,2021-09-18,290,Mobile Payment,VIP,1
4213,69,Female,Suburban,Clothing,884.76,2.4,9,7962.84,0,7962.84,2021-09-18,24,Mobile Payment,VIP,0
4230,34,Other,Rural,Groceries,914.86,3.6,8,7318.88,0,7318.88,2021-09-18,380,Credit Card,Non-member,1
3310,50,Other,Rural,Clothing,712.62,2.5,2,1425.24,0.1,1282.72,2021-09-18,49,Credit Card,Regular,0
1042,44,Other,Urban,Electronics,655.27,4.1,4,2621.08,0.1,2358.97,2021-09-18,768,Credit Card,Non-member,0
2851,41,Male,Suburban,Toys,498.33,2.7,8,3986.64,0.3,2790.65,2021-09-18,438,Cash,VIP,1
3607,56,Other,Rural,Groceries,958.1,3.5,9,8622.9,0.2,6898.32,2021-09-18,446,Cash,VIP,0
4412,35,Other,Rural,Electronics,564.77,4.1,9,5082.93,0.1,4574.64,2021-09-18,302,Debit Card,Regular,1
4214,51,Female,Suburban,Clothing,471.89,2.1,4,1887.56,0.2,1510.05,2021-09-18,788,Mobile Payment,Non-member,0
4678,39,Female,Urban,Furniture,146.25,2.3,2,292.5,0.3,204.75,2021-09-18,691,Debit Card,VIP,1
1487,38,Other,Rural,Furniture,121.8,4,8,974.4,0.2,779.52,2021-09-18,833,Mobile Payment,Regular,0
4884,25,Male,Rural,Groceries,961.54,1.4,8,7692.32,0.2,6153.86,2021-09-18,321,Credit Card,Non-member,1
3968,54,Other,Suburban,Toys,415.49,3.8,9,3739.41,0,3739.41,2021-09-18,594,Credit Card,VIP,1
4368,60,Other,Suburban,Clothing,466.91,4.4,8,3735.28,0,3735.28,2021-09-18,362,Cash,Regular,1
1919,55,Female,Suburban,Clothing,543.49,2.4,1,543.49,0.3,380.44,2021-09-18,274,Credit Card,VIP,0
2273,32,Other,Suburban,Toys,64.01,1.3,4,256.04,0.3,179.23,2021-09-18,82,Cash,Non-member,1
2773,39,Male,Rural,Groceries,402.44,4.6,1,402.44,0.3,281.71,2021-09-18,443,Debit Card,VIP,1
3741,31,Other,Urban,Groceries,172.9,1.4,5,864.5,0.2,691.6,2021-09-18,574,Credit Card,Non-member,1
2458,27,Other,Rural,Clothing,315.56,4.6,8,2524.48,0.3,1767.14,2021-09-18,638,Cash,Regular,1
3478,57,Female,Suburban,Furniture,530.54,1.6,6,3183.24,0,3183.24,2021-09-18,940,Credit Card,Non-member,0
2586,51,Male,Urban,Toys,877.9,1.6,5,4389.5,0,4389.5,2021-09-19,34,Credit Card,Regular,1
3842,39,Other,Urban,Toys,857.06,2.8,7,5999.42,0.2,4799.54,2021-09-19,876,Credit Card,VIP,1
4935,30,Female,Urban,Groceries,326.7,1.7,2,653.4,0.1,588.06,2021-09-19,338,Credit Card,Non-member,0
1696,19,Female,Suburban,Clothing,785.89,4.7,8,6287.12,0.2,5029.7,2021-09-19,769,Cash,Non-member,1
3728,61,Other,Urban,Electronics,590.61,1.6,4,2362.44,0.2,1889.95,2021-09-19,942,Cash,Non-member,1
2989,69,Female,Urban,Furniture,403.25,2.8,8,3226,0.1,2903.4,2021-09-19,322,Credit Card,Non-member,1
3083,54,Other,Rural,Clothing,711.91,4.1,5,3559.55,0.2,2847.64,2021-09-19,421,Mobile Payment,Non-member,0
1558,63,Other,Rural,Clothing,331.42,2.7,7,2319.94,0.3,1623.96,2021-09-19,132,Mobile Payment,VIP,1
1204,19,Male,Rural,Furniture,977.27,2.3,9,8795.43,0.3,6156.8,2021-09-19,763,Cash,VIP,0
1007,39,Female,Rural,Toys,349.46,1.5,7,2446.22,0.3,1712.35,2021-09-19,163,Credit Card,Non-member,0
1159,46,Female,Urban,Groceries,864.58,1.2,9,7781.22,0,7781.22,2021-09-19,939,Credit Card,VIP,0
2750,33,Female,Urban,Clothing,989.91,4.4,2,1979.82,0.1,1781.84,2021-09-19,232,Cash,VIP,1
3921,56,Other,Urban,Electronics,875.56,2.3,5,4377.8,0.3,3064.46,2021-09-19,430,Mobile Payment,VIP,1
4508,53,Other,Urban,Groceries,842.56,4.2,3,2527.68,0.3,1769.38,2021-09-19,722,Cash,Non-member,1
1417,58,Other,Rural,Toys,384.67,4.7,9,3462.03,0.2,2769.62,2021-09-19,44,Mobile Payment,Non-member,0
1694,49,Male,Suburban,Toys,737.6,2.7,6,4425.6,0.2,3540.48,2021-09-19,489,Cash,Regular,0
4120,33,Female,Rural,Toys,554.65,3.2,8,4437.2,0.3,3106.04,2021-09-19,686,Credit Card,VIP,1
4341,55,Male,Rural,Toys,681.09,4.5,9,6129.81,0.1,5516.83,2021-09-19,645,Credit Card,Non-member,0
2646,41,Male,Rural,Electronics,799.09,4.2,2,1598.18,0.2,1278.54,2021-09-19,393,Cash,Regular,0
4197,46,Other,Rural,Toys,324.76,4.8,2,649.52,0.3,454.66,2021-09-19,223,Mobile Payment,Regular,0
1214,41,Other,Urban,Toys,136.22,3.8,9,1225.98,0.1,1103.38,2021-09-19,244,Credit Card,VIP,0
2095,36,Male,Urban,Furniture,437.66,4.3,6,2625.96,0.2,2100.77,2021-09-19,258,Cash,Regular,1
3762,59,Other,Urban,Clothing,913.78,1.8,2,1827.56,0.2,1462.05,2021-09-19,375,Debit Card,Regular,1
2027,38,Female,Rural,Groceries,48.6,2.5,1,48.6,0.1,43.74,2021-09-19,853,Debit Card,Regular,0
1385,26,Female,Rural,Toys,861.4,4.7,2,1722.8,0.3,1205.96,2021-09-20,124,Debit Card,Regular,1
1249,58,Male,Rural,Electronics,775.34,2.9,6,4652.04,0.3,3256.43,2021-09-20,783,Mobile Payment,Regular,0
2845,29,Other,Rural,Furniture,513.18,4.2,8,4105.44,0,4105.44,2021-09-20,746,Mobile Payment,Regular,1
1379,28,Female,Urban,Toys,784.24,1.2,4,3136.96,0.1,2823.26,2021-09-20,860,Mobile Payment,Regular,1
1515,62,Female,Suburban,Groceries,674.25,4.5,8,5394,0.3,3775.8,2021-09-20,361,Cash,VIP,1
3655,35,Female,Rural,Toys,362.71,4.8,1,362.71,0.3,253.9,2021-09-20,499,Debit Card,Non-member,1
3932,44,Male,Urban,Toys,993.79,2.8,8,7950.32,0.2,6360.26,2021-09-20,546,Cash,Regular,0
1155,34,Other,Rural,Groceries,352.33,1.6,2,704.66,0.3,493.26,2021-09-20,693,Credit Card,Non-member,0
1487,68,Male,Rural,Electronics,277.11,4.6,3,831.33,0.2,665.06,2021-09-20,223,Mobile Payment,Non-member,0
4492,35,Male,Urban,Furniture,571.04,3,3,1713.12,0.3,1199.18,2021-09-20,312,Mobile Payment,Non-member,1
3616,39,Other,Suburban,Electronics,390.69,4.4,7,2734.83,0.1,2461.35,2021-09-20,631,Debit Card,VIP,1
2131,45,Other,Suburban,Toys,272.59,3.9,1,272.59,0.3,190.81,2021-09-20,348,Debit Card,Regular,1
1277,19,Female,Suburban,Clothing,619.03,3.8,5,3095.15,0.3,2166.6,2021-09-20,58,Debit Card,Non-member,1
1293,24,Other,Suburban,Furniture,7.91,1.5,6,47.46,0.2,37.97,2021-09-20,566,Cash,Regular,1
1149,18,Male,Rural,Electronics,721.93,3.7,5,3609.65,0.3,2526.75,2021-09-20,29,Debit Card,Non-member,1
4350,58,Other,Suburban,Electronics,825.91,5,4,3303.64,0.1,2973.28,2021-09-20,696,Debit Card,VIP,0
2356,40,Female,Rural,Clothing,698.23,2.5,8,5585.84,0.1,5027.26,2021-09-20,494,Mobile Payment,VIP,1
1671,69,Male,Urban,Furniture,793.29,1.6,4,3173.16,0.1,2855.84,2021-09-20,989,Debit Card,Non-member,1
4966,36,Female,Suburban,Furniture,834.25,2.2,6,5005.5,0,5005.5,2021-09-20,187,Debit Card,Regular,1
1711,27,Other,Suburban,Groceries,750.19,4.1,9,6751.71,0.1,6076.54,2021-09-20,575,Debit Card,Regular,0
2480,68,Female,Rural,Groceries,334.14,1.5,8,2673.12,0,2673.12,2021-09-20,910,Mobile Payment,Non-member,1
3900,60,Other,Rural,Toys,589.49,1.6,6,3536.94,0.2,2829.55,2021-09-20,980,Cash,Non-member,0
4638,49,Female,Suburban,Electronics,244.01,3.9,3,732.03,0.1,658.83,2021-09-20,803,Credit Card,Non-member,1
1331,57,Male,Rural,Electronics,691.49,1.1,5,3457.45,0.2,2765.96,2021-09-20,614,Mobile Payment,VIP,1
4106,43,Other,Suburban,Furniture,886.35,1.7,6,5318.1,0.3,3722.67,2021-09-21,957,Credit Card,VIP,0
4279,60,Male,Suburban,Furniture,853.52,2.2,9,7681.68,0.1,6913.51,2021-09-21,672,Credit Card,Non-member,0
4050,54,Male,Rural,Toys,981.6,4.1,6,5889.6,0.2,4711.68,2021-09-21,402,Cash,Regular,1
2753,44,Other,Suburban,Toys,557.6,3.1,8,4460.8,0.2,3568.64,2021-09-21,343,Credit Card,Non-member,0
1681,63,Other,Urban,Groceries,626.14,4,1,626.14,0,626.14,2021-09-21,939,Cash,VIP,1
1882,47,Male,Urban,Electronics,726.58,4.4,6,4359.48,0.3,3051.64,2021-09-21,653,Debit Card,Non-member,1
1018,18,Other,Suburban,Electronics,255.82,1.7,8,2046.56,0.2,1637.25,2021-09-21,868,Cash,Non-member,0
2771,39,Other,Rural,Furniture,982.75,5,8,7862,0.2,6289.6,2021-09-21,984,Debit Card,Non-member,0
4309,28,Male,Rural,Furniture,264,1.1,3,792,0.3,554.4,2021-09-21,200,Cash,Regular,1
2860,36,Male,Urban,Groceries,411.41,4.2,2,822.82,0.1,740.54,2021-09-21,285,Credit Card,Regular,1
2121,25,Female,Urban,Groceries,416.09,4.5,2,832.18,0,832.18,2021-09-21,875,Cash,Non-member,1
4969,31,Other,Urban,Groceries,481.66,2.6,6,2889.96,0.2,2311.97,2021-09-21,71,Credit Card,VIP,0
2393,55,Male,Urban,Furniture,251.43,3.6,1,251.43,0.1,226.29,2021-09-21,843,Debit Card,Non-member,1
1358,49,Female,Urban,Groceries,28,2.4,2,56,0.2,44.8,2021-09-21,818,Credit Card,VIP,0
4193,69,Male,Rural,Groceries,914.14,1,1,914.14,0.3,639.9,2021-09-21,874,Credit Card,Regular,1
1080,25,Female,Rural,Clothing,766.82,3.9,2,1533.64,0,1533.64,2021-09-21,796,Debit Card,Regular,0
2734,68,Female,Rural,Toys,161.44,1.1,5,807.2,0,807.2,2021-09-21,638,Debit Card,Non-member,0
3466,43,Male,Urban,Clothing,925.95,3.1,6,5555.7,0,5555.7,2021-09-21,412,Credit Card,Regular,1
2573,32,Male,Rural,Groceries,598.5,3.6,9,5386.5,0,5386.5,2021-09-21,25,Debit Card,VIP,1
1554,58,Male,Urban,Toys,272.34,3.9,6,1634.04,0.3,1143.83,2021-09-21,330,Cash,Regular,1
3323,42,Female,Rural,Electronics,5.63,4.7,4,22.52,0.2,18.02,2021-09-21,597,Cash,VIP,0
3124,41,Female,Suburban,Electronics,748.95,2.9,9,6740.55,0.2,5392.44,2021-09-21,948,Cash,VIP,1
4062,56,Other,Suburban,Clothing,261.71,2.7,2,523.42,0,523.42,2021-09-21,53,Debit Card,Regular,1
4027,57,Female,Suburban,Clothing,212.45,3.4,4,849.8,0.2,679.84,2021-09-21,358,Cash,Regular,1
4336,35,Male,Rural,Clothing,281.09,1,4,1124.36,0.1,1011.92,2021-09-22,967,Debit Card,Non-member,0
4658,56,Other,Urban,Toys,89.94,1.4,4,359.76,0.3,251.83,2021-09-22,789,Debit Card,Regular,1
4426,57,Female,Urban,Toys,22.01,4.3,5,110.05,0.1,99.05,2021-09-22,877,Debit Card,Non-member,0
4850,36,Other,Rural,Electronics,154.84,3.8,4,619.36,0.3,433.55,2021-09-22,975,Credit Card,Non-member,1
3798,50,Female,Urban,Groceries,130.54,2.6,5,652.7,0.3,456.89,2021-09-22,471,Debit Card,Non-member,1
2063,56,Male,Urban,Clothing,115.11,3.9,8,920.88,0,920.88,2021-09-22,142,Cash,Regular,0
3436,37,Male,Rural,Clothing,672.98,4.1,8,5383.84,0.3,3768.69,2021-09-22,378,Cash,VIP,0
4648,68,Female,Urban,Furniture,881.51,3.1,4,3526.04,0.3,2468.23,2021-09-22,55,Credit Card,VIP,1
1238,23,Male,Urban,Groceries,311.06,2.2,9,2799.54,0.1,2519.59,2021-09-22,675,Debit Card,VIP,0
